,0,1,2,3,4,5,6,7,8
0,0.07121151173118052,0.07146320188354532,0.07069320226702924,0.07215646481228476,0.0715317502801137,0.07170002612280472,0.07169557020360752,0.07192968592066712,0.0714599318221317
1,0.07270583611711535,0.07005676618953807,0.06995865483707174,0.0736707405188883,0.07083332694277485,0.07161899315833259,0.07152523696961885,0.0723140008632959,0.07146878584174858
2,0.06562677186252157,0.0714197730457142,0.07336912376409378,0.07239170103848015,0.07273215291764758,0.07131294235902287,0.07111569484657143,0.07143436142381844,0.07125636573477752
3,0.07442080067183833,0.07133216038691946,0.07169200931924592,0.07315060309016898,0.07343379435860847,0.0712164318213397,0.07105938690176099,0.07173310101177396,0.07179118196831018
4,0.07369920300615171,0.07348955004086125,0.06947944971783934,0.0710384060768397,0.07233284990758941,0.0716991947358993,0.07123444717248255,0.07150209075761153,0.07153608464764288
5,0.07172751030693138,0.0713017002011775,0.07219310400222892,0.07136498130323407,0.0729881844200122,0.07159958253690679,0.0714437609696005,0.07217761004653526,0.0715496646613943
6,0.07040663799151949,0.07099836098878354,0.07117512241348987,0.07143543008561869,0.0723844583645979,0.0722691802239487,0.07148999330842418,0.07140945156324524,0.07121049724538674
7,0.07150449125723236,0.07152721346258968,0.07073129396948591,0.07048669096791498,0.07184740794501918,0.07187408652518432,0.07179368379018553,0.07178664947149968,0.07154987377702071
8,0.07045335732435291,0.07046256704803089,0.07207275773260807,0.07209664137129895,0.07146936372635194,0.07146116141911607,0.07223810385493466,0.07221022391268335,0.0719345343549208
9,0.0689289607250394,0.07316318773704238,0.07111407770545954,0.07180977600703338,0.0721346976219402,0.07120102097954528,0.07135749042463396,0.07183765633725572,0.07172570761034856
