,naive_mse,post_mse
0,2.0420340195716395,6.991866235734451
1,2.0167737165565365,7.05551299346439
2,2.028984878962336,7.051036701547317
3,2.0225769399487454,6.9208676896208
4,2.0176891957308496,6.739572049664323
5,2.072123939821127,7.016105643270588
6,2.035483833798078,6.936061973697629
7,2.0516662435669613,7.057965250884996
8,2.0134964186691313,6.999196437598044
9,2.066213442199465,7.134411115656933
10,2.079699013651798,6.97231454405115
11,2.062856466622024,6.991491908385584
12,2.0531233423280058,7.003214798398994
13,2.0173000092374487,7.093444465143717
14,2.0241580370764183,6.958641050991354
15,2.007883298360505,6.918125706403804
16,2.022525849335303,6.765696584929356
17,2.062510102292932,6.95530371305499
18,2.071748399620993,7.0121475497401535
19,2.020376419798689,6.950658055203167
20,2.0050803839925977,6.937314957184801
21,2.0602718231534256,6.865756569069887
22,1.9967662208671149,6.844077949737755
23,2.012183145781824,6.953639142424382
24,2.042367892513332,7.065620648389598
25,2.0239333456468036,6.812423246215975
26,2.044844265890882,6.786078089595774
27,2.0196793171069327,6.8452480902858905
28,2.036782876807243,7.050710520338904
29,2.0373934585267826,6.957488453899676
30,2.06259530961183,7.002912160985582
31,2.007145577069535,6.880055878992264
32,2.011416014267846,7.032440398349469
33,2.0419008790191997,6.899007033583943
34,1.9931379007465964,7.005812993574221
35,2.001372675679417,6.831853081153165
36,2.0520006461140854,6.975236063929611
37,2.021025611444393,6.922389696909283
38,2.0530133413350566,7.047585153524449
39,2.032494631848722,7.086809225868004
40,2.0725084859260625,7.033253246105659
41,2.0231326289994453,6.994612975827746
42,2.0080328020541764,6.911201720058932
43,2.0237095358025834,6.8709754052398235
44,2.0715284519021866,7.0624244365093825
45,2.022024524293368,6.92185394143174
46,2.014454289212855,7.073242703354056
47,2.0517237395443413,7.10968423882526
48,2.0335636636983927,6.823231614545986
49,2.034147819063005,6.832863169387302
