,naive_mse,post_mse
0,2.0420340195716395,276.21265949077696
1,2.0167737165565365,274.54568078310007
2,2.028984878962336,273.5445353740923
3,2.0225769399487454,276.7008824336728
4,2.0176891957308496,277.56906966779894
5,2.072123939821127,276.7504124338729
6,2.035483833798078,275.60395885472104
7,2.0516662435669613,276.55886182324997
8,2.0134964186691313,277.6671410549348
9,2.066213442199465,274.7662304730594
10,2.079699013651798,276.08597204144365
11,2.062856466622024,276.8812393102274
12,2.0531233423280058,275.0898571664502
13,2.0173000092374487,274.2882460138931
14,2.0241580370764183,275.9734784084186
15,2.007883298360505,275.8638838784461
16,2.022525849335303,278.20114215923996
17,2.062510102292932,273.2384012760162
18,2.071748399620993,275.82881185594846
19,2.020376419798689,276.4853527395985
20,2.0050803839925977,277.16353515365915
21,2.0602718231534256,275.76715626822687
22,1.9967662208671149,275.654153246031
23,2.012183145781824,277.56998121512294
24,2.042367892513332,275.84487107773174
25,2.0239333456468036,277.628881947911
26,2.044844265890882,276.60467331478634
27,2.0196793171069327,276.0773231736254
28,2.036782876807243,276.8746673095885
29,2.0373934585267826,276.13961573454577
30,2.06259530961183,275.50138933667813
31,2.007145577069535,276.08581921947996
32,2.011416014267846,275.5256800628558
33,2.0419008790191997,275.08106171749074
34,1.9931379007465964,277.10088750736526
35,2.001372675679417,276.4385374202772
36,2.0520006461140854,274.8795963122431
37,2.021025611444393,273.7894151398978
38,2.0530133413350566,275.9867164761123
39,2.032494631848722,274.3782713225596
40,2.0725084859260625,276.41415894155017
41,2.0231326289994453,277.2467344330104
42,2.0080328020541764,276.612230542242
43,2.0237095358025834,277.5295680889905
44,2.0715284519021866,276.24520749082717
45,2.022024524293368,279.16316621133893
46,2.014454289212855,274.6221356563828
47,2.0517237395443413,275.9438136532181
48,2.0335636636983927,278.62463692838725
49,2.034147819063005,275.4050678294476
