,naive_mse,post_mse
0,136.67252215954875,228.9569827884753
1,139.19458885941646,224.92280100472016
2,136.24926826672345,226.5899474877027
3,140.02300326325363,228.8416110949729
4,138.7325742997648,226.76005573082904
5,139.27039701572076,226.02959529455387
6,138.51427506125492,226.6474265892077
7,134.1495357200365,227.1943150198013
8,134.31722566629577,225.23604127337651
9,136.29919108587347,229.15372169888195
10,135.4939610944848,227.04196762010332
11,139.6424364620364,225.56352392924524
12,138.0980138866462,228.07030921316223
13,135.91023588429928,228.226903320037
14,133.58446591633043,226.82685282328046
15,137.87435253911465,226.29119666171815
16,138.77160853226064,225.6833820797462
17,133.27499337045876,226.06804301506924
18,137.28608617117357,226.15784883021107
19,140.73068657999357,228.3977607718453
20,138.37600806451613,226.45381777372174
21,138.3534162493943,229.43692529077776
22,141.63720905515996,224.90864929822354
23,134.50683016026676,230.31524683261938
24,135.59602434951248,230.49621441114584
25,138.7974453530009,226.8481286825066
26,142.997696963205,227.89797872405975
27,136.65434126185306,225.6825748043316
28,137.95173037052788,225.3143036239945
29,136.2072869714531,231.3589590968233
30,139.01005777872888,229.00412333410475
31,132.8278276673081,228.53228409791063
32,135.95866183677816,226.557447693932
33,135.33208775956868,226.80022689187138
34,139.78323590926155,228.9904941976163
35,132.9868176261096,227.2150727259054
36,132.05699454420255,227.59768443109314
37,134.52671430094912,228.71824588427268
38,137.79423336028026,229.73011206979174
39,136.93101612817372,226.18501405851532
40,135.5130903898027,226.0343202957576
41,135.22106160733318,227.44662196116084
42,135.83486386338006,229.62176927550033
43,135.81270044900577,229.44269235752262
44,135.63657604078165,225.8189240945388
45,135.24659800416245,227.05445069574196
46,134.6844894026975,229.48638650248782
47,132.78784972022382,227.65567713499107
48,133.50397793571656,227.07512760161202
49,135.43139757498403,226.23820770340254
