,naive_mse,post_mse
0,3.608501368429516,17.54864888994803
1,3.5933323476424337,15.853588366860357
2,3.634495291233018,16.98165084133914
3,3.6724477814402308,15.401166448566299
4,3.6309552302068844,20.961888552981527
5,3.5993745554996837,18.165955107125168
6,3.606219523638607,18.43257128222471
7,3.622043495113348,18.09327546570833
8,3.519185336844751,18.44899957647234
9,3.59137599197709,19.44488349279692
10,3.5315704021124783,17.971262924449558
11,3.5806805198169425,18.61937766502994
12,3.574480597761287,18.63452540274089
13,3.561325104422963,17.45634429613364
14,3.5823437005097816,17.24558023036551
15,3.534235389037116,18.697934991077844
16,3.6305664178899115,22.38831662619788
17,3.5564222808372414,18.49293672038625
18,3.5895703526599827,18.803212230414953
19,3.6162773354601208,16.904121665983656
20,3.5613542492922643,18.084083380604447
21,3.6551163710849655,17.33431203269559
22,3.5968020591089873,17.113778174752053
23,3.5861813430566034,18.40329354254411
24,3.531141584380707,15.74065540711976
25,3.6213924075361925,17.50432075646532
26,3.5393004824833865,24.280307442847292
27,3.505638150973104,18.478717033140374
28,3.6625193937208533,15.81551430501738
29,3.609041862483684,17.84173983899154
30,3.572062984141203,18.31151328800158
31,3.580060086137675,19.85174493399681
32,3.5947417209342625,14.468255257432991
33,3.5706014775312505,20.27956093901581
34,3.5344670170517714,18.11693700782947
35,3.661031467350354,17.127390664464926
36,3.590255362503568,20.173375061981265
37,3.6186880899120193,19.591649813876565
38,3.567161547653018,16.42545631296866
39,3.516373514416675,18.815890961975462
40,3.5850288113796935,20.22537480890457
41,3.5842272518421696,21.735776488149707
42,3.5914921939985187,22.78997962241552
43,3.595514555084007,14.501467574620868
44,3.5673232561449133,18.529832624346163
45,3.616669825471611,19.054863185363104
46,3.5761002783317752,16.037222292232645
47,3.5907995455922794,16.69995834529656
48,3.6237320632125374,19.1091537347819
49,3.556007494079679,13.345378507394916
