,naive_mse,post_mse,mme_triangle_err,post_triangle_err
0,296.69457633219514,13.285985289380605,74.2222222222772,240.94005447319068
1,296.69976691759285,13.216483607227708,407.2592592591973,221.56528010770853
2,287.10485688016234,12.577811318220887,2740.8888888889487,2698.719397132445
3,294.6327763304104,13.386051889277878,407.2592592591973,751.2212883722968
4,286.7092362674742,12.836145478580647,2000.1481481482042,2187.56547297613
5,288.00312050897327,12.922686547135656,1222.3703703704377,1292.8000420678873
6,309.87257267807735,13.897853601842574,2925.7777777777083,2940.6008918967564
7,295.58665041290135,13.292947387539064,925.7777777777228,901.6875591581193
8,285.18616523411794,12.717110472508546,5444.592592592657,4801.623214067586
9,280.7874411841957,12.51455991266232,2518.6666666667297,2803.367129668477
10,324.36245911850716,14.982178262642368,9962.814814814745,8802.885120759514
11,301.07812457310314,13.481299174396478,814.6666666665988,420.6141113010235
12,289.51497814707926,12.883220684876923,2111.2592592593137,2296.7591609253286
13,294.0277707684165,13.195019220739933,148.29629629636474,208.93140277681232
14,311.6920252109414,14.404175066858036,5147.999999999942,5238.8288588617725
15,318.9338222929842,14.562469350333547,7888.740740740672,6903.84289021678
16,290.91620007357506,13.129397909981943,3222.3703703704377,2489.630444827533
17,285.93080522521143,12.76004727597789,1777.9259259259852,1824.618608217963
18,301.77828669006647,13.596388276606913,2407.2592592591973,2374.560019421813
19,297.657409306085,13.359267066767398,185.0370370369783,359.4954648791463
20,297.48014214429537,13.61417388445095,999.8518518517958,654.2039320515905
21,297.14067231409496,13.033805439289855,481.3333333332703,242.2825458917796
22,298.05544151964557,13.637103883116994,518.6666666667297,680.3801978296251
23,288.24132558634386,12.911055535182527,407.55555555562023,643.5869599179568
24,274.7962488099522,11.901293015048983,4629.777777777839,4835.518401938025
25,291.4740993770436,13.128452433352889,1110.9629629629053,842.9427241846424
26,291.2505236335028,12.998771975119011,2037.1851851852407,1642.1334469315334
27,300.73433261672284,13.402279483689277,3110.9629629629053,2646.560842241568
28,294.2409529242433,13.43448377516686,147.9999999999418,481.07576314806647
29,282.82885815136103,12.55553141307919,4629.777777777839,4310.517086791762
30,309.08405379414586,14.074524720765934,4407.259259259197,3789.8336850403575
31,286.7261470355668,13.00378543082957,963.1111111111677,904.2815771658206
32,299.92074867605703,13.591448109701181,1185.0370370369783,778.5535172115342
33,284.8742716941195,12.827127182677323,2777.925925925985,2343.2025004407187
34,311.80825089331,14.24980859051376,3481.3333333332703,3263.8376304783887
35,313.3313884581043,14.080437735294542,3666.5185185184528,3181.1605081746093
36,291.87348253334403,13.01829857081326,518.6666666667297,583.7775143399631
37,278.9794562914938,12.323242932875587,2889.0370370370947,2945.58772814885
38,301.6283312922004,13.372614455193057,370.51851851858373,177.33708107064012
39,301.3070847454317,13.430623193663335,148.29629629636474,199.9134919125354
40,314.45272605876477,14.487613462954922,3777.6296296295623,3216.2787919993716
41,282.7333373948194,12.668915435817,4000.148148148204,3371.3700640687603
42,296.065838789144,13.247954828041212,1740.5925925925258,1115.9987032219797
43,297.77918467408375,13.102519928698422,333.48148148154723,407.6414442301466
44,298.9172413875778,13.51797240620437,185.0370370369783,274.17400024346716
45,303.2986860344311,13.622528488164319,2222.074074074015,1933.877252350605
46,304.099124201197,13.778098258851326,888.7407407406718,1184.3960862931563
47,310.1452590714049,14.15931644823468,4222.074074074015,3909.319344436677
48,295.90732500488184,13.15556611301796,2407.5555555556202,2161.707811309534
49,269.0844344427822,11.875947659238513,7333.481481481533,7104.560750520017
