,naive_mse,post_mse,mme_triangle_err,post_triangle_err
0,252.751126690035,0.3794495444691492,38.99999999999977,3.0925118929119435
1,160.80318883906324,0.40150073794280017,461.0000000000002,492.0410301252863
2,309.671965317919,0.3739363657398383,413.99999999999955,296.47811896081816
3,139.6119252147549,0.3895997518094385,586.0000000000002,602.4168456670506
4,138.46619929894837,0.38107385953328426,586.0000000000002,608.9730429071345
5,229.42349999999996,0.37874091495038736,86.00000000000023,126.04381716373427
6,204.93629629629626,0.39055854315329575,211.00000000000023,260.3558468457866
7,139.0187531677648,0.38180228387316234,586.0000000000002,600.2048812559198
8,224.24659606656581,0.37402745546728733,211.00000000000023,237.76702249171512
9,139.893272635306,0.4065283365738927,586.0000000000002,601.6810149592189
10,137.0388446215139,0.43789364161467886,586.0000000000002,612.9217827654174
11,320.02141434262944,0.376954436708792,413.99999999999955,351.2832254489749
12,299.2618928392588,0.4418020223690412,288.99999999999955,239.32845551032733
13,294.7526501766784,0.4005945866136289,163.99999999999955,129.68190729772573
14,280.9807228915662,0.3526065470371672,163.99999999999955,63.85167731165507
15,229.48627059410882,0.40041049533931905,86.00000000000023,127.84075494919716
16,183.05897051474258,0.3707953844372932,336.0000000000002,368.49207617868353
17,210.98980112187658,0.4036287569061888,211.00000000000023,225.5481422384537
18,180.56372549019605,0.38550236608767224,336.0000000000002,386.8345677222936
19,279.64873096446695,0.39312845811381036,163.99999999999955,137.79665880810285
20,246.94034229828847,0.365743957541683,38.99999999999977,34.112590706492256
21,272.87601626016254,0.39782624884930934,38.99999999999977,16.380744272237507
22,240.93411996066862,0.35438270517650733,86.00000000000023,146.09937338380473
23,113.27881773399012,0.4144465076833088,711.0000000000001,739.8880572416112
24,313.3554363725012,0.40034937741826176,413.99999999999955,316.2047184938817
25,159.95966135458164,0.3812099807013348,461.0000000000002,492.45763663055095
26,432.1914357682619,0.45372552283981865,913.9999999999995,858.1945076455463
27,265.1149131767109,0.37560902431187904,86.00000000000023,100.30994995168817
28,385.88659274193543,0.4150052332119074,663.9999999999995,615.4232449847407
29,198.3315789473684,0.38217007229745725,211.00000000000023,293.52601366090494
30,326.3494159471812,0.38195813939058715,413.99999999999955,384.42325396286765
31,263.6768472906403,0.376636350250976,38.99999999999977,24.57700233247988
32,208.18296370967738,0.4042069098586786,211.00000000000023,238.31558730373558
33,322.69022556390973,0.3667720969256553,413.99999999999955,362.1859716429517
34,315.7857142857143,0.3965978190689115,288.99999999999955,246.40082734861176
35,250.28775510204082,0.3708884699305219,86.00000000000023,101.55984353930194
36,180.3882352941176,0.3778845063118042,461.0000000000002,469.7927486400131
37,569.6047212456051,0.4753330387329735,1163.9999999999995,1094.8216780011758
38,281.69253731343275,0.36918372012547057,38.99999999999977,11.64143923835536
39,399.83213920163763,0.4355112471954959,788.9999999999995,768.926819154764
40,272.68017795353427,0.38887595120163465,163.99999999999955,99.51405223508823
41,232.14523449319213,0.36956234763612317,86.00000000000023,115.75851880150435
42,222.20173745173742,0.38620148671648763,86.00000000000023,167.73477896946315
43,334.90547263681583,0.40058730918045016,413.99999999999955,349.6181787401663
44,235.25,0.38727555790306667,86.00000000000023,101.5592664669955
45,294.5600985221674,0.3653109950027993,288.99999999999955,213.93227202765866
46,323.80603015075377,0.4013054121316957,413.99999999999955,366.4172559347953
47,416.1113861386138,0.41863002573312874,788.9999999999995,700.7218340496904
48,209.46114779075668,0.3662854629339406,211.00000000000023,230.02281300602795
49,297.3786069651741,0.3859215785284638,288.99999999999955,229.22436675457902
