,naive_mse,post_mse
0,9.782897959183675,6.402204463423729
1,8.702489795918373,6.156260401208589
2,8.596367346938756,5.898639548554274
3,8.240857142857141,5.389964684696048
4,8.687387755102034,5.635314754055266
5,9.09922448979592,6.455393917175276
6,8.618816326530604,5.973373858015516
7,8.284530612244899,5.915526565642346
8,8.744122448979605,5.78426764827952
9,9.715551020408165,6.578962808108638
10,8.994326530612241,5.991733154272027
11,8.957183673469384,6.001897826498453
12,8.688204081632657,5.991097483881368
13,8.137183673469387,5.766830579269029
14,8.970653061224494,6.2595261908325
15,8.639224489795913,5.987538654069266
16,8.1184081632653,5.872580828989607
17,8.455551020408167,5.871885281888594
18,8.3045306122449,5.746402570240521
19,8.491877551020409,5.851464108260127
20,7.412693877551022,5.350160573416355
21,8.240040816326527,5.609361761226757
22,8.817591836734689,6.15429236246769
23,8.694326530612233,6.105970212483912
24,8.657591836734685,5.907539307982273
25,8.486163265306132,5.802918465196802
26,8.549428571428578,5.903583192761327
27,8.219632653061225,5.915861051714891
28,8.849836734693872,6.042407454189142
29,8.677999999999999,5.848548355107138
30,8.298816326530613,5.540027347111482
31,8.064938775510202,5.713228857112328
32,8.036775510204073,5.339318299701582
33,8.360857142857144,5.712924527154536
34,8.404122448979589,5.519849665580048
35,8.135142857142846,5.829721324111406
36,8.58575510204082,5.880489928364797
37,8.565346938775509,6.110229536336343
38,8.344122448979585,5.839504299398578
39,8.69799999999999,5.684666052231817
40,8.746163265306134,6.445417309145772
41,8.453918367346944,5.903165226525984
42,9.278408163265304,6.530714573303677
43,8.467387755102035,5.880437944055924
44,7.975551020408156,5.329819900882051
45,8.072693877551014,5.7349765612306225
46,8.770653061224479,5.901914807057657
47,8.486979591836727,5.72898972004238
48,7.838408163265304,5.784962390871047
49,8.564530612244893,5.977243140390642
