,naive_mse,post_mse
0,9.782897959183675,16.40274912581522
1,8.702489795918373,16.89198441093087
2,8.596367346938756,14.310178426787314
3,8.240857142857141,11.990441531803235
4,8.687387755102034,12.240451008051759
5,9.09922448979592,15.502003090061837
6,8.618816326530604,13.77310563252377
7,8.284530612244899,22.53777389717132
8,8.744122448979605,11.88450533384343
9,9.715551020408165,22.12359658845543
10,8.994326530612241,10.992266506176284
11,8.957183673469384,13.610390261382065
12,8.688204081632657,15.669795027075967
13,8.137183673469387,11.721623144091923
14,8.970653061224494,19.98787232400984
15,8.639224489795913,23.640094134490752
16,8.1184081632653,19.32174960085466
17,8.455551020408167,18.688134547759937
18,8.3045306122449,17.645703106812295
19,8.491877551020409,15.458196396384297
20,7.412693877551022,18.119083626245676
21,8.240040816326527,10.035893823033554
22,8.817591836734689,19.844530067041482
23,8.694326530612233,17.164340220613447
24,8.657591836734685,19.89247560062697
25,8.486163265306132,9.541242270209619
26,8.549428571428578,16.16151542915337
27,8.219632653061225,17.15612082229207
28,8.849836734693872,16.23213438564193
29,8.677999999999999,16.2875997891005
30,8.298816326530613,11.461611496129118
31,8.064938775510202,20.993475790000808
32,8.036775510204073,23.524280517112363
33,8.360857142857144,17.383717861325007
34,8.404122448979589,14.58456313778993
35,8.135142857142846,16.97746681114589
36,8.58575510204082,24.02986013237636
37,8.565346938775509,18.136205664454366
38,8.344122448979585,21.631942627062898
39,8.69799999999999,20.168423233456426
40,8.746163265306134,33.76850083215876
41,8.453918367346944,23.354461636694193
42,9.278408163265304,12.798792196621115
43,8.467387755102035,17.840409209160608
44,7.975551020408156,12.768855290975914
45,8.072693877551014,16.974453173808087
46,8.770653061224479,14.602141648708784
47,8.486979591836727,19.814381155619426
48,7.838408163265304,18.448005011073057
49,8.564530612244893,24.455697028017134
