,naive_mse,post_mse
0,41.74685796908024,12.904471687687696
1,50.04688888888899,14.624014439999932
2,45.68817563802523,13.970665484453344
3,48.56470325747443,14.297071455261094
4,44.33734939759036,13.546606857670698
5,47.055722389055745,14.350562911671641
6,42.62551440329217,13.857123707667686
7,45.39217652958881,13.727241392176564
8,47.335005015045176,14.338422621343993
9,46.946060403432575,13.063692276830501
10,45.629295962629456,13.48875969725728
11,43.25234270414998,14.617711654457816
12,42.92967792265684,13.5360833009829
13,46.86795813849926,13.742430969058052
14,51.291764181433315,14.180885859057188
15,42.480998551209154,12.934829332678072
16,45.47236125013909,13.904099102262268
17,43.686888888888895,13.644802439999996
18,44.57190523857195,13.234314724284262
19,45.37746573052494,13.778743335486482
20,47.791819904157094,13.149233769307932
21,47.47836725614515,13.597742726686688
22,43.44144144144149,14.120782952512492
23,47.40410119246638,13.682072926780352
24,45.32531730126921,13.303527855711437
25,46.19839679358725,12.906845242484987
26,47.51408450704231,13.9214221971831
27,49.49905461016583,13.50064951351353
28,44.27087508350037,13.448765122164358
29,45.315297261189066,13.40449919839676
30,46.2686019352687,13.214214214214214
31,42.92265685946727,13.149946955948002
32,44.29261490406068,13.01574057975885
33,45.49810732576269,13.732608520961959
34,47.8543408001784,14.327948276710147
35,44.469681742043555,13.650670657085396
36,48.95932241167956,13.980283309007008
37,46.02747191636084,14.347708204204212
38,46.63574685796922,12.8909177937938
39,45.0686077643909,12.449656208835401
40,40.70745570043462,13.78868542254761
41,45.61517072628188,13.819985090650652
42,45.71133333333335,13.317038440000044
43,47.38922356091038,13.264876129959841
44,44.913493653974655,13.525418388777558
45,45.06847027388109,12.856867462925868
46,45.89011233455682,12.774257133133126
47,43.871333333333396,13.356622440000027
48,47.320925553319995,13.387656539235369
49,41.01358272099755,12.691349058036069
