,naive_mse,post_mse
0,19.5995995995996,224.50011954189696
1,20.104,200.6788553849814
2,18.81881881881882,186.50077210938647
3,19.056,193.04308641985688
4,19.78,169.11233867691706
5,21.192,199.29854387175882
6,18.556,187.08119214498942
7,20.232,209.59795958877115
8,19.076,214.55185245755266
9,18.872,160.68376168701005
10,22.892,181.52551497934942
11,19.32,218.1899142987216
12,20.115115115115113,187.4447792550935
13,18.902902902902902,200.27099437863137
14,19.704,204.38510553824509
15,20.972972972972972,182.88846357060797
16,20.124,165.41349794228037
17,18.632,177.14739283447753
18,17.264,173.00285007911253
19,21.824824824824823,207.4287352026389
20,18.42,176.06814951170355
21,19.564,220.90423420074666
22,18.346346346346348,165.6095806298619
23,19.812,210.09288576452153
24,19.444,186.96633188552565
25,21.224224224224223,217.21238543163182
26,17.16,176.37827638434405
27,21.224,176.65626069373494
28,18.624,186.05375448576055
29,17.7017017017017,201.48070107141223
30,21.408,219.8027917684868
31,21.78,190.49425892046864
32,22.576,222.0671268763763
33,19.948,154.9587890281361
34,19.87987987987988,224.49174765720807
35,18.436,172.50487375475873
36,20.352,196.63279788864054
37,20.184,233.1214736423197
38,19.69169169169169,227.64314028953987
39,20.856,164.99172427017163
40,19.796,194.68601175967387
41,20.32,214.75322137786216
42,21.896,170.68399296229566
43,20.376,168.43350921777386
44,19.844,200.6947848015778
45,19.994994994994993,197.9132606197197
46,20.108,160.16875011466462
47,19.58758758758759,213.05723161602631
48,20.712,196.96114374496904
49,19.516000000000002,203.72076926063968
