,naive_mse,post_mse
0,12.195111111111126,231.5698944896189
1,13.000666666666701,216.0633604039142
2,13.86844444444449,177.40539675171638
3,13.300666666666705,210.69507949350296
4,12.944000000000022,191.5838933538134
5,13.824000000000048,183.38100046063383
6,11.756222222222227,217.13608395650718
7,13.177333333333383,207.47293236996703
8,13.968444444444486,254.93830848737457
9,14.489600711822986,199.85939411439958
10,13.940666666666722,210.58741097064458
11,13.055111111111131,232.42385025650088
12,14.737333333333392,253.03307567013292
13,14.131777777777824,204.39673629923905
14,12.276222222222236,210.0552549778591
15,13.079555555555585,221.271463386873
16,12.198444444444474,204.80173611895492
17,13.494000000000035,164.97626264723058
18,13.789555555555582,181.902811401082
19,13.139555555555583,207.8508333681569
20,12.468444444444463,175.23721426932218
21,13.689912134356604,174.82767779596014
22,11.539555555555573,194.18839704599424
23,14.195111111111135,216.78982752885585
24,14.075111111111148,197.65406699881237
25,14.279555555555604,197.09497187863195
26,13.352888888888907,184.7952803271693
27,13.424000000000033,169.7755037866458
28,11.838444444444464,205.58954984598577
29,13.541777777777803,190.41635255230955
30,13.521777777777801,226.51418679666784
31,12.794000000000029,207.60038145329665
32,12.007333333333342,218.90422747749525
33,12.501777777777823,192.40179549043444
34,13.65177777777781,197.60436691768805
35,13.364000000000043,194.84862736353045
36,12.181777777777803,191.0525484565985
37,12.766222222222252,193.02369188444084
38,13.248444444444472,200.84062255959736
39,13.537333333333363,178.63106375960504
40,12.875111111111135,200.4246788976398
41,13.671777777777807,205.3665056458139
42,13.897333333333389,208.17971461056226
43,12.9606666666667,226.4364258420955
44,13.742888888888931,193.2729525541015
45,12.965111111111145,242.6725821021418
46,12.824000000000037,201.94456352629868
47,13.264000000000037,206.867101875514
48,12.500666666666687,181.09012117657485
49,13.354000000000044,219.72196043021466
