,naive_mse,post_mse
0,5.869,231.62243612118644
1,5.634,216.26383099929424
2,4.99775,205.02689680347993
3,5.047125,209.31220880303272
4,4.594,232.98897721241528
5,5.449625,219.2280792795113
6,4.802125,201.8047802054791
7,5.049625,228.4797738737892
8,5.07275,217.14434256373337
9,4.57025,209.86966098265935
10,5.267125,241.78957919488943
11,4.669625,219.12251749566238
12,5.139625,239.41690609284737
13,5.065875,223.51500714117637
14,5.7965,232.53446626597142
15,4.782125,220.84688924948162
16,5.0265,234.52110346553326
17,4.9102500000000004,207.34002810421975
18,5.33525,202.45372637158115
19,5.219,211.79962748104344
20,4.817125,240.60930635459545
21,5.819,230.6403424163591
22,5.6365,211.43436483804248
23,4.84025,193.1989944036259
24,5.219,217.0765699538651
25,5.019,229.37328016083882
26,5.484,198.15973865969752
27,4.987125,226.5293141165253
28,5.08525,236.93022412186787
29,5.107125,201.34902671669246
30,5.019,192.15990448921687
31,5.084625,197.1890064387538
32,4.810875,242.48659102224806
33,5.183375,231.6699694950301
34,5.32275,220.30820954893773
35,4.597125,222.40529806540624
36,4.95525,216.94380045993316
37,5.594,216.59969821269686
38,4.9465,251.68237170483715
39,4.69775,233.29684352914614
40,5.117125,227.27207452846656
41,4.655875,244.1554642038893
42,4.702125,214.2909823121683
43,4.744,223.3424905520999
44,4.97025,207.20985256780838
45,4.8915,229.60310550479176
46,5.025875,229.69223946451652
47,4.834625,227.40715198167376
48,5.024625,216.9819579603259
49,4.825875,224.97167615237382
