,naive_mse,post_mse,mme_triangle_err,post_triangle_err
0,33.88116776315789,3.362146110618331,144.0,1723.8020651811548
1,32.2941055658246,3.6110875101464543,176.0,1744.1832662125735
2,33.85670482420278,3.374474439331622,208.0,1736.1734265508994
3,26.511279737489748,3.5705775210031376,696.0,1900.5588448188068
4,33.6831184528606,3.185172357692546,144.0,1722.036578310348
5,37.09495242035581,3.458249204323923,32.0,1671.0020600834387
6,44.19524583502641,3.4083210509609128,264.0,1559.4223613342256
7,39.731634481385626,3.5224919663013052,384.0,1562.0108822502789
8,36.865698729582576,3.1678937165482877,344.0,1579.8700094800834
9,34.894459102902374,3.4715811516196537,32.0,1673.9867583655541
10,36.016419703644374,3.4653797249430514,8.0,1645.7921596541728
11,34.556635588176945,2.9876950571870484,160.0,1618.87177763843
12,38.26472361809045,3.165328399627804,272.0,1596.417409579467
13,30.879261933413556,3.3217235542036074,296.0,1780.8602910109776
14,35.11468730902424,3.233147156346672,88.0,1632.5031099744447
15,34.20763723150358,3.223501687129957,104.0,1655.5577069180217
16,43.82831325301205,3.0960477952439045,592.0,1461.0022842062472
17,30.21406851814312,3.5366772047459603,416.0,1808.54991124159
18,34.72600525358658,3.346035179403437,152.0,1730.2509841352394
19,38.6788501026694,3.306849109402544,72.0,1621.5460682849207
20,32.861055175191304,3.3385243087930356,392.0,1782.7449595531043
21,30.395520895820834,3.8223784164017585,304.0,1782.3624041340036
22,38.041148910165006,3.2435474436719947,176.0,1607.82611789543
23,30.706506506506507,3.3450527975318707,216.0,1755.1755294371987
24,32.879757085020245,3.3088589429152084,152.0,1715.7417620802835
25,31.0706763872013,3.475025265322545,528.0,1837.89068688708
26,31.287624063196276,3.51597728027535,304.0,1781.4386330721127
27,39.81693548387097,3.527967601886188,496.0,1528.7625635411541
28,30.112980769230766,3.5661456343130515,288.0,1771.410025356029
29,30.330789315123518,3.4298479266659765,336.0,1795.720047946158
30,37.9031218529708,3.5452993079398176,152.0,1626.1611424399707
31,29.79045092838196,3.3247437368308637,528.0,1837.9825140285402
32,36.82062062062062,3.281108016130628,112.0,1698.1648733807733
33,34.64399919044728,3.419341628842647,48.0,1666.1630722571872
34,34.631471667346105,3.146995013975242,136.0,1722.9173667379582
35,44.49515151515151,3.0200321576313023,456.0,1524.86472450578
36,38.263540824575585,3.213539374933562,304.0,1560.9995811060626
37,42.57142857142858,3.375738926478607,128.0,1594.692850619661
38,35.07679705099324,3.597427869781525,88.0,1708.2522912027362
39,30.673279603223808,3.7200958337973047,688.0,1883.1256317568805
40,34.18307286381165,3.1946787120783475,64.0,1688.4672446055565
41,33.94583670169765,3.3886778655469763,96.0,1707.386203078444
42,33.25925925925926,3.4264641146339643,168.0,1720.5730141907698
43,30.809417040358746,3.524909907821866,280.0,1777.5168535509756
44,37.23798172427493,3.2538016281673294,496.0,1531.0980758042251
45,41.83100020288091,3.192343980420943,64.0,1623.7297087537163
46,35.34174950298211,3.5888025194386817,256.0,1623.1524784166922
47,37.1877293110477,3.703087573018793,8.0,1665.150370219857
48,35.48276565368142,3.262542994308465,32.0,1679.318715833243
49,29.19091279543602,3.833361735007128,504.0,1848.3499348154182
