,naive_mse,post_mse
0,8.654612244897981,211.66609098317298
1,8.448897959183695,259.22048146600116
2,8.261551020408186,245.74171174585638
3,9.470122448979625,180.01074208718018
4,8.091346938775533,185.611276822227
5,7.485632653061247,183.5709961191008
6,7.92236734693879,218.90774412228595
7,8.179510204081653,201.22531380630068
8,8.799510204081654,225.1689537360722
9,7.605632653061237,201.34929487374418
10,8.991755102040827,207.27878359842026
11,8.602367346938784,257.28870793772484
12,7.632571428571454,227.6984481092685
13,7.6121632653061315,204.4252809824246
14,8.165632653061241,215.87477085116535
15,8.279102040816358,193.35847430369887
16,8.394204081632667,217.08349784065607
17,8.447673469387773,191.77874696747594
18,8.727265306122476,196.52658655255703
19,9.381142857142889,210.70283222602032
20,8.957061224489815,244.27225751975575
21,8.827265306122463,197.22058869124857
22,8.376653061224513,219.58293975441535
23,8.098285714285739,201.27062109689217
24,8.944408163265326,211.41148171499836
25,8.422367346938799,245.66481793249469
26,7.970530612244916,195.1341828529727
27,8.293387755102064,216.21682856311097
28,8.620734693877566,213.95881165150266
29,8.817877551020434,206.4486337306907
30,8.394612244897974,218.62933753154783
31,8.44032653061227,211.17159323878005
32,8.908897959183694,214.336941469874
33,8.617877551020415,231.78647905966733
34,8.02726530612246,237.33353023326447
35,8.547265306122458,201.76034521216556
36,8.152163265306136,199.79679163101537
37,7.8840000000000225,187.12482962669313
38,8.174204081632674,182.1725080425381
39,8.93134693877553,235.14076096436784
40,7.83216326530615,190.6203505232621
41,7.864408163265318,240.669301654832
42,9.169306122449004,260.80332970412235
43,8.06604081632656,228.5891381192381
44,8.432571428571446,205.29936740821873
45,8.830938775510226,211.79179296081588
46,8.409714285714312,206.03890739195393
47,8.6162448979592,185.79642659110016
48,9.279918367346967,248.55387642444774
49,8.002367346938792,228.25776504288243
