,naive_mse,post_mse
0,29.925777331995988,109.71318524123215
1,28.050651955867604,117.60587800288846
2,30.866733466933866,110.68023815515157
3,33.052156469408224,111.71042072256279
4,32.5346038114343,111.46348970912773
5,27.8515,116.20683688934793
6,27.719879518072286,110.23179096358186
7,28.304609218436873,115.002067331651
8,26.763289869608826,113.72717279099685
9,32.255010020040075,115.22755896388371
10,28.755265797392177,117.98516858370496
11,29.68268268268268,119.61188217547026
12,29.62575150300601,111.90091803545123
13,30.259296482412065,110.56842366077328
14,29.389558232931723,112.22755865164319
15,30.12912912912913,104.61438416811194
16,28.13963963963964,107.11388416282118
17,29.03053053053053,111.54952651126747
18,27.68068068068068,117.33986472444325
19,30.096596596596598,118.24952044212704
20,31.80220883534136,112.01194167950847
21,26.95235707121364,111.94471034148461
22,31.586934673366837,120.37074621934903
23,27.206619859578737,112.6187858387772
24,28.97344689378757,112.06652586792325
25,29.513026052104205,113.80189886779186
26,29.25725725725726,109.25044415200469
27,29.749999999999996,108.90020908992919
28,27.505505505505504,114.8214229144645
29,31.70591182364729,109.08075711411014
30,26.16166166166166,112.71178076892404
31,27.9063126252505,121.0308537722639
32,27.034,117.8118795524864
33,28.81513026052104,105.88550734821116
34,32.367867867867865,118.11180816576758
35,32.431431431431434,111.00667323748587
36,29.143143143143142,111.6953539941931
37,29.569138276553105,111.07321058979426
38,26.5565,108.68916458708259
39,27.962387161484454,108.88430868706503
40,29.73470411233701,108.72561299668322
41,29.82782782782783,114.32809382347797
42,30.99949899799599,118.66410115336147
43,27.4874749498998,110.801885043484
44,30.590772316950854,120.06333142278145
45,28.99348044132397,114.32161200321872
46,30.88326653306613,111.66836704968718
47,30.3165,113.45016139626861
48,33.54504504504504,118.93369202134234
49,29.23823823823824,110.88516405874951
