,naive_mse,post_mse,mme_triangle_err,post_triangle_err
0,20.498867520572663,17.030771148067103,709.1851851851861,692.3051094845969
1,14.470090238886653,14.000906473084914,22.296296296295623,18.632813763964805
2,16.734659926587106,14.21288759566506,209.18518518518613,201.79879929247272
3,17.473502215554593,14.461824855332445,209.18518518518613,200.55351414934285
4,15.342860068373469,13.776421501667762,42.51851851851916,55.40619954768317
5,13.249458455843367,12.513146606499104,151.92592592592518,148.99592645319353
6,15.645978870843068,13.831282590021086,56.407407407407845,47.99665937710506
7,13.561579584917064,13.235534088755026,119.51851851851734,110.68150691455139
8,14.979998816826216,13.476807725581793,172.14814814814872,173.10108032046355
9,17.648005819455765,14.478083922447357,65.66666666666788,78.47877359405993
10,15.955020766619631,14.46236777710411,274.0000000000009,256.95560438052325
11,13.167909742220406,12.45874370505035,318.59259259259215,291.5481651740165
12,19.527337714540174,15.522371586730744,542.5185185185192,529.246090644694
13,14.335132369142734,12.976137431906619,61.03703703703832,15.62901633477668
14,15.165195631087517,12.847531955969988,40.81481481481387,56.195705211929635
15,18.198705069821997,15.129092524746731,348.0740740740748,384.56775544918946
16,17.834377454603924,15.36922566150552,491.59259259259306,444.06413741469714
17,15.621740128847598,13.69580817069556,61.03703703703832,86.8408527757556
18,15.259689938505872,13.142846071883488,33.259259259260034,18.992599833989516
19,15.835493315316437,14.249379528568868,96.37037037036953,78.57991724120438
20,12.834396492091885,11.161064497883519,309.3333333333321,274.0480205846279
21,12.15733246899279,11.921186958887617,489.8888888888878,456.12676279441166
22,14.102247706326851,12.583555252842574,50.074074074072996,54.52870824877118
23,13.010540366763447,11.93087308454252,313.9629629629626,319.5232339540098
24,16.267898227376072,14.087156325515643,107.33333333333394,110.90011954311558
25,17.671219127209,14.22455535240883,278.6296296296305,257.7607625341989
26,13.43060145719935,12.718048980048945,297.1481481481487,237.8856066210983
27,14.11166346530988,12.83538329224415,198.22222222222172,163.5511680847776
28,16.176619908693258,14.48710298983257,361.9629629629635,351.6336708460285
29,14.316514721076487,12.834403837434591,172.14814814814872,139.64090763005515
30,15.92771774960272,13.609749623669462,116.59259259259306,120.17955917639392
31,14.599593471854892,13.656703919235547,26.925925925925185,12.793675690157215
32,13.05755478701501,12.223827106208324,212.1111111111104,245.6996289371482
33,13.87135505963757,13.777029196771391,216.74074074073997,215.65267364893225
34,16.76220845913728,14.211612677657266,380.48148148148266,349.8172095155469
35,15.075975998720848,13.024378526186345,138.0370370370365,108.18518388167922
36,12.918740997071682,11.495905384999821,170.44444444444343,159.81118789060656
37,17.479257856868962,15.500429894612784,209.18518518518613,221.98288457423132
38,16.24823892384855,15.10665836763844,334.1851851851861,319.309183987345
39,13.903496690289556,12.55905742623767,332.48148148148084,324.83356340339014
40,17.156124984019453,15.277764179545038,436.0370370370383,428.1972797485978
41,14.001333855027042,13.514261343470961,100.99999999999909,118.33273430831105
42,17.920743659934377,15.940752636214077,320.29629629629744,335.5979205335052
43,13.455116086183878,13.169395688213918,244.51851851851734,250.8081955435673
44,14.479191086406617,13.79253031184238,313.9629629629626,269.90030796320934
45,13.79330570841137,13.05745252736303,51.77777777777828,0.5397683917472023
46,12.314582670230722,11.486966849056293,480.62962962962865,443.0900298095512
47,13.743596331808375,12.532619725388608,165.81481481481387,156.02475706165296
48,17.619911065386383,14.118624542156104,181.40740740740785,154.86748523793722
49,16.306340563634457,13.467393312202514,153.62962962963047,154.59449423385286
