,naive_mse,post_mse
0,177.61269430051814,313.09035242149105
1,165.98383084577114,290.3503397047845
2,150.1896333754741,299.3194291499083
3,180.955223880597,301.1854290421448
4,161.9922480620155,307.26592414108586
5,159.1348600508906,308.4575155302327
6,158.219696969697,296.21086224036014
7,172.19410319410318,296.8255341797894
8,168.24324324324323,301.1027425867585
9,193.673417721519,297.01361998616767
10,175.83915211970074,290.04737094367505
11,175.0175879396985,300.85632440201044
12,175.94029850746267,295.6982117354937
13,169.99,300.83622712398085
14,178.91002570694087,303.8746257069751
15,163.27296248382925,302.512231680547
16,157.79373368146213,315.7529002916602
17,176.79622641509434,297.9902751701726
18,177.76903870162297,294.45592255543994
19,161.17834394904457,301.7891295036491
20,170.4443084455324,289.66747834793387
21,174.97943444730075,311.24479055819097
22,211.53113553113553,286.9730010948901
23,161.49870801033592,310.5008072612797
24,187.1965389369592,287.7700038962715
25,158.99609375,306.7592003075896
26,163.67396907216494,311.33856420331495
27,177.78682170542638,303.34516160350285
28,163.90330788804073,295.67076917022223
29,182.48010269576378,302.1672826422137
30,175.63246753246753,298.45618077280125
31,202.58312655086849,290.29584647196157
32,185.85365853658536,316.60366764661103
33,165.16582278481013,304.1916613237558
34,169.90140845070422,301.89786443766405
35,186.36422136422135,308.2162832597013
36,162.640605296343,291.3166540271618
37,167.1525,295.7788846980243
38,187.35081148564294,290.7293356964041
39,158.3753086419753,291.9112997496177
40,194.0048076923077,283.545787839199
41,174.01787994891444,309.31048252467616
42,169.1753086419753,287.28485999013867
43,162.91298865069356,292.3757973314816
44,168.36295369211516,297.70146786559224
45,163.17232704402514,298.5672998852293
46,176.32616940581545,308.53030209298413
47,167.57362355953904,313.70480537231253
48,141.89171974522293,306.51974052109887
49,150.15501905972047,306.8439791012377
