,naive_mse,post_mse
0,76.7960251046025,54.63824517848333
1,73.57411273486429,48.849511890517135
2,70.98527865404837,46.03556788950872
3,73.0735294117647,50.69311908671888
4,83.60084477296726,64.74184903056359
5,83.20399579390116,54.27682121499989
6,75.73125,45.942027423648035
7,75.28991596638654,52.89146390553481
8,79.59496327387198,49.19162567530181
9,68.707805907173,49.46879312786839
10,71.86568730325288,51.422625961827364
11,71.6902286902287,47.20049597617688
12,73.12166488794024,49.11016525535424
13,71.48046462513199,51.54720985294636
14,77.39895287958116,54.648134158155415
15,77.40717299578058,54.85786278610879
16,84.8970893970894,53.092714235839125
17,73.80696202531645,51.37723384318064
18,79.63825363825364,51.55495371152201
19,68.89192025183631,47.400454616409505
20,71.14329896907216,47.46497756603948
21,74.86772486772487,48.4279727209676
22,77.73052631578948,49.73397856098841
23,73.21212121212122,49.99183127967104
24,71.98731501057082,49.4350456869232
25,82.53249475890986,58.56788409704849
26,74.50421052631579,51.465741784247335
27,75.54507337526206,47.24425262884454
28,73.74789029535864,57.050919493510264
29,74.30398322851154,49.727136286369415
30,74.6621052631579,49.69624095007641
31,80.16914893617022,51.70593704915709
32,82.20715036803365,52.26930190565126
33,77.21030494216613,50.65812340867994
34,68.55755015839493,54.59609766231877
35,71.40083945435467,49.39215059177614
36,72.40740740740742,45.608863755933065
37,69.96398305084746,53.22917986531221
38,72.32275132275133,51.4911870573477
39,67.3389296956978,46.32677836775599
40,87.48907388137357,57.803881344623946
41,72.55402542372882,49.30861903946575
42,72.72851153039832,50.28458310616501
43,79.17103882476391,51.95609845618611
44,76.06673618352451,50.44501141403946
45,72.29830148619958,49.707859796716335
46,74.0041841004184,50.844059048371165
47,74.055381400209,47.8889195681995
48,77.88278775079196,56.13799282568484
49,79.65368421052631,47.67414175369779
